game_id,game_date,season_year,team,opponent,pace,off_rtg,def_rtg,net_rtg,tov_rate,orb_pct,location,Before_Game_Avg_pace,Before_Game_Avg_off_rtg,Before_Game_Avg_def_rtg,Before_Game_Avg_net_rtg,Before_Game_Avg_tov_rate,Before_Game_Avg_orb_pct
20230104_PHO_at_CLE,2023-01-04,2023,CLE,PHO,95.52000000000001,94.22110552763819,92.12730318257955,2.0938023450586343,15.703517587939697,0.14583333333333334,Home,99.89263157894737,112.31958571338684,107.02978510167799,5.2898006117088565,14.570301935066185,0.23933360569864282
20230106_CLE_at_DEN,2023-01-06,2023,CLE,DEN,91.6,117.90393013100437,132.09606986899564,-14.192139737991269,7.641921397379914,0.3333333333333333,Away,99.78051282051283,111.85552211888047,106.64767018067548,5.207851938205004,14.599358746678327,0.23693616281748106
20230108_CLE_at_PHO,2023-01-08,2023,CLE,PHO,97.66,114.68359614990784,100.34814663116937,14.335449518738471,14.33544951873848,0.09090909090909091,Away,99.576,112.00673231918356,107.28388017288346,4.722852146300098,14.425422812945865,0.23934609208037733
20230110_CLE_at_UTA,2023-01-10,2023,CLE,UTA,101.42,112.40386511536187,114.37586274896469,-1.9719976336028253,4.929994084007099,0.15217391304347827,Away,99.52926829268293,112.07202168090855,107.11471594015873,4.957305740749814,14.423228342355442,0.23572567741766307
20230112_CLE_at_POR,2023-01-12,2023,CLE,POR,102.2,116.43835616438356,110.5675146771037,5.870841487279861,10.76320939334638,0.27906976744186046,Away,99.57428571428571,112.0799227150622,107.28760038798745,4.792322327074752,14.19719895525191,0.2337363496944682
20230114_CLE_at_MIN,2023-01-14,2023,CLE,MIN,96.86,105.30662812306421,113.56597150526532,-8.25934338220111,18.58352260995251,0.22857142857142856,Away,99.63534883720929,112.18128163248826,107.36387746447853,4.817404168009754,14.117338732882013,0.23479061522347727
20230116_NOP_at_CLE,2023-01-16,2023,CLE,NOP,97.6,115.77868852459017,105.5327868852459,10.245901639344268,15.368852459016393,0.34210526315789475,Home,99.57227272727273,112.02503950727409,107.50483414722368,4.520205360050417,14.218842911906343,0.23464927007229439
20230118_CLE_at_MEM,2023-01-18,2023,CLE,MEM,99.46000000000001,114.61894228835712,115.62437160667605,-1.0054293183189316,19.10315704805952,0.2894736842105263,Away,99.52844444444443,112.10845392988111,107.46101087473528,4.6474430551458354,14.244398679619898,0.2370371810297522
20230120_GSW_at_CLE,2023-01-20,2023,CLE,GSW,97.86,116.49294911097485,122.6241569589209,-6.131207847946058,15.328019619865113,0.24390243902439024,Home,99.52695652173912,112.16302976376103,107.63847523847313,4.524554525287906,14.3500238615425,0.23817710501194292
20230121_MIL_at_CLE,2023-01-21,2023,CLE,MIL,96.66,117.93916821849784,105.52451893234016,12.414649286157683,9.31098696461825,0.23684210526315788,Home,99.49148936170214,112.25515570731878,107.95731953039754,4.297836176921225,14.370832281932342,0.23829892062922903
20230124_CLE_at_NYK,2023-01-24,2023,CLE,NYK,94.14,109.41151476524324,111.53601019757808,-2.1244954323348395,12.746972594008923,0.23255813953488372,Away,99.4325,112.37357263463501,107.90663618460468,4.466936450030318,14.265418837821633,0.23826857030910253
20230126_CLE_at_HOU,2023-01-26,2023,CLE,HOU,96.24000000000001,117.41479634247713,98.71155444721529,18.70324189526184,10.390689941812136,0.23404255319148937,Away,99.32448979591835,112.31312247403517,107.9807050420123,4.332417432022866,14.234430138968312,0.23815203090554707
20230127_CLE_at_OKC,2023-01-27,2023,CLE,OKC,93.46000000000001,106.99764605178686,119.83736357800127,-12.839717526214415,10.699764605178686,0.23404255319148937,Away,99.26280000000001,112.41515595140402,107.79532203011637,4.619833921287645,14.157555335025188,0.2380698413512659
20230129_LAC_at_CLE,2023-01-29,2023,CLE,LAC,98.12,124.33754586220954,100.89686098654708,23.440684875662456,13.249082755809214,0.11764705882352941,Home,99.14901960784314,112.30893026709778,108.03144049183959,4.277489775258194,14.089755516792902,0.23799087491676046
20230131_MIA_at_CLE,2023-01-31,2023,CLE,MIA,95.64,101.4219991635299,104.55876202425762,-3.136762860727714,13.592639063153491,0.12195121951219512,Home,99.12923076923077,112.54024979777301,107.89423703981473,4.6460127579582755,14.073588732927833,0.23567657076112142
20230202_MEM_at_CLE,2023-02-02,2023,CLE,MEM,105.68,121.12036336109007,106.92657077971232,14.19379258137775,15.140045420136259,0.21428571428571427,Home,99.0633962264151,112.33047148391937,107.83130354895516,4.4991679349642,14.06451421085662,0.23353080941680204
20230205_CLE_at_IND,2023-02-05,2023,CLE,IND,101.36000000000001,120.36306235201262,101.61799526440409,18.745067087608533,12.825572217837408,0.21052631578947367,Away,99.18592592592593,112.49324725942253,107.81454923841363,4.678698021008895,14.084431455472908,0.23317441876622635
20230206_CLE_at_WAS,2023-02-06,2023,CLE,WAS,97.08,117.42892459826948,93.73712402142563,23.691800576843846,17.511330861145446,0.1891891891891892,Away,99.22545454545454,112.63633480656053,107.70188462070436,4.934450185856162,14.061543105697718,0.23276263507573994
20230208_DET_at_CLE,2023-02-08,2023,CLE,DET,95.96000000000001,117.75739891621508,88.5785744060025,29.17882451021258,13.547311379741558,0.3611111111111111,Home,99.18714285714286,112.72191676712677,107.45251389571726,5.269402871409513,14.12314645847357,0.23198453782776582
20230210_CLE_at_NOP,2023-02-10,2023,CLE,NOP,94.8,124.47257383966246,112.86919831223629,11.603375527426167,14.767932489451477,0.34285714285714286,Away,99.13052631578948,112.81025855921602,107.12139215028365,5.688866408932373,14.113044088671256,0.234249916306421
20230211_CHI_at_CLE,2023-02-11,2023,CLE,CHI,97.47999999999999,99.50759130077967,91.3007796471071,8.20681165367256,13.336068937217894,0.20833333333333334,Home,99.05586206896551,113.01133296060304,107.22049225652422,5.790840704078819,14.12433526799505,0.23612245469522655
20230213_SAS_at_CLE,2023-02-13,2023,CLE,SAS,96.4,121.36929460580912,113.07053941908714,8.298755186721976,14.522821576763484,0.3142857142857143,Home,99.02915254237288,112.7824559833179,106.95066661907647,5.831789364241424,14.110974821710693,0.23565145263824533
20230215_CLE_at_PHI,2023-02-15,2023,CLE,PHI,92.88,120.58570198105083,127.04565030146426,-6.459948320413432,8.613264427217917,0.25,Away,98.98533333333333,112.92556996035941,107.05266449907666,5.872905461282767,14.117838934294905,0.23696202366570313
20230223_DEN_at_CLE,2023-02-23,2023,CLE,DEN,94.46000000000001,115.39275883972051,121.74465382172347,-6.35189498200296,11.645140800338767,0.30952380952380953,Home,98.88524590163935,113.05114589512485,107.38041836468956,5.670727530435288,14.027600007949381,0.2371757609826588
20230224_CLE_at_ATL,2023-02-24,2023,CLE,ATL,102.94,115.6013211579561,132.1157956090927,-16.514474451136593,10.685836409558966,0.2127659574468085,Away,98.81387096774193,113.08891384584415,107.6120995817385,5.476814264105639,13.989173246536307,0.23834266499138704
20230226_TOR_at_CLE,2023-02-26,2023,CLE,TOR,98.38,119.94307786135394,94.5314088229315,25.411669038422446,14.23053466151657,0.21052631578947367,Home,98.87936507936507,113.12879332698877,108.00104713772825,5.127746189260524,13.936739328489047,0.23793668550655248
20230301_CLE_at_BOS,2023-03-01,2023,CLE,BOS,97.28,116.1595394736842,120.27138157894737,-4.111842105263165,7.1957236842105265,0.21739130434782608,Away,98.8715625,113.23526652283823,107.79058403905955,5.44468248377868,13.941329880567602,0.2375083984797231
20230304_DET_at_CLE,2023-03-04,2023,CLE,DET,103.46000000000001,110.18751208196404,86.99014111734003,23.197370964624014,11.598685482312003,0.17777777777777778,Home,98.84707692307693,113.28025533746663,107.98259630890396,5.297659028562651,13.83755132370057,0.23719890472384778
20230306_BOS_at_CLE,2023-03-06,2023,CLE,BOS,107.62,109.64504738896115,105.92826612153874,3.716781267422405,13.937929752834044,0.3018867924528302,Home,98.9169696969697,113.23339559117113,107.6645288060015,5.568866785169641,13.803629113982563,0.2362985846186043
20230308_CLE_at_MIA,2023-03-08,2023,CLE,MIA,97.56,106.6010660106601,102.50102501025009,4.100041000410016,17.42517425174252,0.20588235294117646,Away,99.0468656716418,113.17983815531726,107.63861443757666,5.5412237177405785,13.8056336011296,0.237277513093742
20230310_CLE_at_MIA,2023-03-10,2023,CLE,MIA,97.68,117.73136773136773,121.82637182637181,-4.095004095004086,11.26126126126126,0.18604651162790697,Away,99.02499999999999,113.08309150613113,107.5630616518807,5.5200298542504225,13.858862140109201,0.23681581956208658
20230312_CLE_at_CHO,2023-03-12,2023,CLE,CHO,101.32000000000001,112.51480457954995,106.59297275957363,5.921831819976319,9.86971969996052,0.23404255319148937,Away,99.00550724637681,113.150457828236,107.76977629209071,5.380681536145285,13.821215750560679,0.23608003249057674
20230314_CLE_at_CHO,2023-03-14,2023,CLE,CHO,97.97999999999999,122.4739742804654,106.14411104307003,16.329863237395372,9.185548071034907,0.19047619047619047,Away,99.03857142857143,113.14137706754047,107.75296481305476,5.388412254485728,13.764765806980677,0.23605092564344693
20230315_PHI_at_CLE,2023-03-15,2023,CLE,PHI,94.28,115.61306745863385,125.15910055154858,-9.546033092914726,12.728044123886296,0.26666666666666666,Home,99.02366197183099,113.27282209870845,107.73030490080144,5.542517197906991,13.700269782530738,0.2354090279650349
20230317_WAS_at_CLE,2023-03-17,2023,CLE,WAS,97.24000000000001,120.32085561497325,96.66803784450842,23.652817770464836,11.312217194570135,0.21951219512195122,Home,98.95777777777778,113.30532550648519,107.97237150706182,5.332953999423356,13.686766648382898,0.23584316183589088
20230321_CLE_at_BRK,2023-03-21,2023,CLE,BRK,99.18,115.95079653155878,109.90118975599918,6.049606775559596,14.115749142972373,0.21052631578947367,Away,98.93424657534246,113.40142865865624,107.81751762127342,5.583911037382828,13.654238573673133,0.2356194499630972
20230323_CLE_at_BRK,2023-03-23,2023,CLE,BRK,98.66,117.5755118589094,115.54834786134198,2.0271639975674134,10.135819987837017,0.2826086956521739,Away,98.93756756756757,113.43587957585764,107.84567535282378,5.590204223033865,13.660475202987987,0.2352803535553455
20230326_HOU_at_CLE,2023-03-26,2023,CLE,HOU,93.24000000000001,115.83011583011582,97.59759759759758,18.23251823251823,11.797511797511797,0.35135135135135137,Home,98.93386666666666,113.491074672965,107.94837765293734,5.542697020027646,13.61347980011931,0.23591139811663656
